shape,frame,phase_start_s,physical_start_s,wind_velocity,compute_audit_s,gmres_iterations,matrix_rebuilds,gauss_retries,wind_free_l2_n,wind_local_node_max_n,wind_local_component_max_n,held_free_l2_n,vector_change_n_s,rise_n_s,drop_n_s,direction_change_weighted_n_s,direction_angle_rad
handkerchief,95,1.5833333333333333,3.5833333333333335,"[0.16141817022300253, 0.6401708627178955, 1.0539551583640603]",1.891755730001023,642,2,0,0.0066101243163430995,0.0005833212216724656,0.000541469565862934,0.017891466033644516,0.03466096960642914,0.014075931358363027,-0.014075931358363027,0.031106988797908294,0.08134118070976967
handkerchief,96,1.6,3.6,"[0.08208460650336637, 0.6693370248176451, 1.0579393252061189]",1.8802915830019629,645,2,0,0.006840354383458123,0.0005802291189912381,0.0005379695196495177,0.017914203566081175,0.03196793790055909,0.013813804026901397,-0.013813804026901397,0.02833997324582568,0.07147118731120312
handkerchief,97,1.6166666666666667,3.6166666666666667,"[-0.035352291857884105, 0.5536646346388793, 1.0401773429863297]",1.8533862119948026,623,2,0,0.004749318896576847,0.0004172537255507708,0.0003937357052152147,0.017834537985637382,0.12863049994909362,-0.12546212921287653,0.12546212921287653,0.023642336533018227,0.08299127840155048
handkerchief,98,1.6333333333333333,3.6333333333333333,"[-0.15278919021913456, 0.4379922444601133, 1.0224153607665405]",1.8582543530064868,631,2,0,0.003318818681317155,0.0003215871627552402,0.0003131672158309377,0.017922882281263233,0.08932087571487993,-0.08583001291558154,0.08583001291558154,0.020670389478465764,0.10385061221980217
handkerchief,99,1.65,3.65,"[-0.27022608858038505, 0.32231985428134746, 1.0046533785467513]",1.846797254998819,618,2,0,0.002278478339895137,0.0002454930162528259,0.00023817624214057668,0.018058297299534263,0.06558574792117348,-0.062420420485321086,0.062420420485321086,0.016678441241025715,0.12207563921763652
handkerchief,100,1.6666666666666667,3.6666666666666665,"[-0.38766298694163553, 0.20664746410258156, 0.9868913963269622]",1.8634652420005295,631,2,0,0.0015276554606402453,0.00019274455957018813,0.00018607191577892467,0.01819235724245457,0.04778915062269713,-0.04504937275529349,0.04504937275529349,0.013059063836955608,0.1425946995415423
handkerchief,101,1.6833333333333333,3.683333333333333,"[-0.505099885302886, 0.09097507392381565, 0.969129414107173]",1.787792271003127,584,2,0,0.0009678839136296081,0.0001341306457127348,0.0001290729240467568,0.01830998981730312,0.03594979354910972,-0.033586292820638235,0.033586292820638235,0.01020426949523485,0.17594125984315415
handkerchief,102,1.7,3.7,"[-0.6225367836641365, -0.024697316254950197, 0.9513674318873839]",1.896397655000328,662,2,0,0.0005729482356182718,0.00010088319117428173,9.651791619165138e-05,0.01840351355058638,0.02588938590107568,-0.023696140680680173,0.023696140680680173,0.008023560245023587,0.23393284757988697
handkerchief,103,1.7166666666666666,3.716666666666667,"[-0.7399736820253869, -0.14036970643371616, 0.9336054496675947]",1.8721659510047175,640,2,0,0.0003112807573323494,7.281036342954738e-05,6.949385731649376e-05,0.018470393122315774,0.017718124708440107,-0.01570004869715535,0.01570004869715535,0.00605310988785018,0.3255324945115538
handkerchief,104,1.7333333333333334,3.7333333333333334,"[-0.8574105803866374, -0.256042096612482, 0.9158434674478055]",1.8022848529944895,591,2,0,0.00015665304600340568,5.49250935786807e-05,5.210460435404002e-05,0.018510845532916573,0.011747154627167635,-0.009277662679736622,0.009277662679736622,0.00511167468968823,0.5507778566286347
handkerchief,105,1.75,3.75,"[-0.9748474787478879, -0.37171448679124786, 0.8980814852280163]",1.7933799720049137,581,2,0,7.308582299566159e-05,2.1611778432583557e-05,2.034403634217109e-05,0.01853658069163496,0.008293669159520099,-0.005014033380464645,0.005014033380464645,0.004512440611613928,1.0808813189225284
handkerchief,106,1.7666666666666666,3.7666666666666666,"[-1.0922843771091382, -0.4873868769700138, 0.8803195030082271]",1.9056047899939585,660,2,0,0.00022069364513277483,4.633878437161853e-05,4.522198738861048e-05,0.018577863166389,0.01200822561797289,0.008856469328226793,-0.008856469328226793,0.0046666366853420835,1.1221472378396118
handkerchief,107,1.7833333333333334,3.783333333333333,"[-1.2097212754703888, -0.6030592671487798, 0.8625575207884381]",1.8615744849957991,622,2,0,0.0006485605448559332,0.00013122470373283062,0.00012597492788679135,0.018678167072838762,0.02808650055857366,0.025672013983389502,-0.025672013983389502,0.006645928718180717,0.5073199726648155
handkerchief,108,1.8,3.8,"[-1.3271581738316391, -0.7187316573275454, 0.8447955385686489]",1.8278649179992499,610,2,0,0.001322429088607214,0.00024915722012984503,0.00024080323476578964,0.018844176823876253,0.043113706810046615,0.040432112625076844,-0.040432112625076844,0.0104820917013543,0.27018921101682003
handkerchief,109,1.8166666666666667,3.816666666666667,"[-1.197364498171043, -0.7332283955538076, 0.6918376408516037]",1.8950942490046145,649,2,0,0.0015851710605300467,0.0002483744162461878,0.0002421675969626841,0.018895512013567584,0.025475893285698322,0.015764518315369964,-0.015764518315369964,0.018278897031509922,0.23088269886861004
handkerchief,110,1.8333333333333333,3.8333333333333335,"[-1.0675708225104468, -0.7477251337800698, 0.5388797431345587]",1.9046588459896157,646,2,0,0.0017835135534238378,0.0002695111283591056,0.00026504251059367406,0.018935941176423523,0.023196066118840043,0.011900549573627467,-0.011900549573627467,0.018770918698412804,0.1976812649704474
handkerchief,111,1.85,3.85,"[-0.9377771468498507, -0.762221872006332, 0.3859218454175135]",1.841981533987564,615,2,0,0.001943560484269518,0.00029165605399708735,0.00028751274495155034,0.01897065061473526,0.021824034611881205,0.009602815850740807,-0.009602815850740807,0.01877356995525276,0.17566195944008725
handkerchief,112,1.8666666666666667,3.8666666666666667,"[-0.8079834711892545, -0.7767186102325941, 0.23296394770046835]",1.8628987590054749,622,2,0,0.002148571745963466,0.0003478671434658572,0.00034403059871082094,0.01901151418449611,0.02272158229295145,0.012300675701636888,-0.012300675701636888,0.018169748798434783,0.15596958058836938
handkerchief,113,1.8833333333333333,3.8833333333333333,"[-0.6781897955286583, -0.7912153484588563, 0.0800060499834232]",1.895096084990655,647,2,0,0.0024495473080202077,0.0003854944723925784,0.00038159397090993795,0.01906972691404906,0.025842122562414367,0.018058533723404498,-0.018058533723404498,0.017312407428305355,0.13439504154990733
handkerchief,114,1.9,3.9,"[-0.5483961198680622, -0.8057120866851186, -0.07295184773362184]",2.053620313992724,748,2,0,0.002831262792810509,0.0004102743363729807,0.00040777610194185957,0.01913995726329265,0.032202365045261284,0.02290292908741807,-0.02290292908741807,0.021056093054275075,0.14338800456644687
handkerchief,115,1.9166666666666667,3.9166666666666665,"[-0.41860244420746606, -0.8202088249113808, -0.225909745450667]",1.9905299569945782,703,2,0,0.003294501112060589,0.0004974281649916976,0.0004922321813299987,0.019220406963898005,0.03569372578317242,0.027794299155004816,-0.027794299155004816,0.020760554774226735,0.12228639928903784
handkerchief,116,1.9333333333333333,3.933333333333333,"[-0.2888087685468699, -0.834705563137643, -0.37886764316771215]",2.083728812998743,766,2,0,0.003646653845270746,0.0005599763287896399,0.0005562343287866345,0.019267069029462916,0.03017186945979872,0.021129163992609404,-0.021129163992609404,0.020471978125969927,0.10361274618696205
handkerchief,117,1.95,3.95,"[-0.1590150928862737, -0.8492023013639052, -0.5318255408847573]",2.029442643004586,713,2,0,0.0037912350037462785,0.0005406057718885286,0.0005387448149010569,0.01925989488321095,0.02365671094941954,0.008674869508531954,-0.008674869508531954,0.021585046221603392,0.09869234335109814
handkerchief,118,1.9666666666666666,3.966666666666667,"[-0.029221417225677504, -0.8636990395901674, -0.6847834386018025]",1.9890750830090838,714,2,0,0.003842663745874918,0.0005139293265121986,0.0005129440517103798,0.01922435406760703,0.023649380671516066,0.0030857245277183653,-0.0030857245277183653,0.023289774121401402,0.10242906092927367
handkerchief,119,1.9833333333333334,3.9833333333333334,"[0.10057225843491868, -0.8781957778164295, -0.8377413363188476]",2.0030021489947103,691,2,0,0.0038503306244309136,0.0005138890484237072,0.0005135815353822467,0.01917437058635831,0.023610394561283412,0.0004600127133597403,-0.0004600127133597403,0.02358239874576135,0.10232784791064052
handkerchief,120,2.0,4.0,"[0.2303659340955149, -0.8926925160426917, -0.9906992340358924]",1.9986090589954983,728,2,0,0.003841266461763802,0.0005013137563950005,0.0005010866045066169,0.01911730583059435,0.026136774754722283,-0.0005438497600266951,0.0005438497600266951,0.02610033988290544,0.11330597666650169
handkerchief,121,2.0166666666666666,4.016666666666667,"[0.1277709646198688, -0.7771651163680325, -0.9509963662407109]",1.957034986000508,692,2,0,0.002528344821832666,0.00036607523366342866,0.0003657918164624991,0.018722863657764943,0.08728016542439485,-0.07877529839586817,0.07877529839586817,0.030488866848281525,0.20132021663563554
handkerchief,122,2.033333333333333,4.033333333333333,"[0.02517599514422275, -0.6616377166933733, -0.9112934984455294]",2.145801489998121,840,2,0,0.0016933429904861747,0.0003323832928189468,0.00033227312394394306,0.018569648854211595,0.057654835565594295,-0.050100109880789466,0.050100109880789466,0.02334975191939108,0.2303278742171945
handkerchief,123,2.05,4.05,"[-0.07741897433142333, -0.546110317018714, -0.8715906306503479]",2.115482901004725,812,2,0,0.0011501208779232303,0.0002100388835901431,0.00020952651185356344,0.018480678326218886,0.046209501943588055,-0.03259332675377666,0.03259332675377666,0.026995895930442736,0.3937422842827825
handkerchief,124,2.066666666666667,4.066666666666666,"[-0.1800139438070694, -0.4305829173440549, -0.8318877628551664]",2.049209944991162,770,2,0,0.0012966757627345985,0.0002555997558133071,0.0002488121706288363,0.0184262311282902,0.05638042495290812,0.00879329308868209,-0.00879329308868209,0.052448981702365706,0.7796469505585094
handkerchief,125,2.0833333333333335,4.083333333333333,"[-0.28260891328271553, -0.31505551766939566, -0.7921848950599849]",2.0388790629949654,747,2,0,0.002172336095851804,0.0004263828485117539,0.00041959139305773114,0.018457600688167524,0.06690036048900773,0.05253961998703232,-0.05253961998703232,0.03199745717280577,0.41423066487274207
handkerchief,126,2.1,4.1,"[-0.3852038827583616, -0.19952811799473646, -0.7524820272648034]",2.0371894179988885,745,2,0,0.003266844867245899,0.0005686025387784217,0.0005630916421485205,0.018613586095649566,0.07275740828485805,0.0656705262836457,-0.0656705262836457,0.025541048620848182,0.19627173808906845
handkerchief,127,2.1166666666666667,4.116666666666666,"[-0.48779885223400765, -0.08400071832007727, -0.712779159469622]",2.010965267996653,725,2,0,0.004332413109235485,0.000713456876670834,0.0007088740663682726,0.018891501420943303,0.07127751880613477,0.06393409451937515,-0.06393409451937515,0.027362491099021682,0.13971052911878065
handkerchief,128,2.1333333333333333,4.133333333333334,"[-0.5903938217096537, 0.03152668135458192, -0.6730762916744404]",1.9990687039971817,720,2,0,0.005244012911343625,0.0008238014350848996,0.0008217249953013292,0.019253819394454152,0.06568655796015571,0.05469598812648842,-0.05469598812648842,0.03306168027769425,0.12727320207912446
handkerchief,129,2.15,4.15,"[-0.6929887911852998, 0.1470540810292411, -0.633373423879259]",2.0456667830003425,737,2,0,0.005973362733898538,0.0009039515854678149,0.0009035199812516718,0.019661266018988585,0.059822903597110094,0.04376098935329477,-0.04376098935329477,0.03821793328112152,0.1215400851478645
handkerchief,130,2.1666666666666665,4.166666666666667,"[-0.7955837606609459, 0.2625814807039004, -0.5936705560840774]",2.037569235995761,725,2,0,0.0064915802591767255,0.0009296492931364942,0.0009293854928015951,0.020066164875200215,0.055683442418217155,0.031093051516691266,-0.031093051516691266,0.044311657415478406,0.1237157108698793
handkerchief,131,2.183333333333333,4.183333333333334,"[-0.898178730136592, 0.3781088803785595, -0.553967688288896]",2.059303882007953,741,2,0,0.00685039428035185,0.0009705324704699897,0.0009684403041187582,0.020444325020721237,0.058441968167505846,0.02152884127050749,-0.02152884127050749,0.05289000340720002,0.13589583577162373
handkerchief,132,2.2,4.2,"[-1.000773699612238, 0.49363628005321886, -0.5142648204937145]",1.9840146010101307,697,2,0,0.007137870887772534,0.0009651018558147759,0.0009617039465599327,0.020793834387901954,0.0634022888118233,0.017248596445240995,-0.017248596445240995,0.05976972188963676,0.1455451742282122
handkerchief,133,2.216666666666667,4.216666666666667,"[-0.8846461580347142, 0.5205302711410023, -0.336891942831007]",1.9978935179969994,720,2,0,0.005601290992430364,0.00076705732707626,0.0007608176739438241,0.020222501988794085,0.10554205834563983,-0.09219479372053019,0.09219479372053019,0.04550924882322417,0.13551664890610557
handkerchief,134,2.2333333333333334,4.233333333333333,"[-0.7685186164571903, 0.5474242622287856, -0.1595190651682995]",2.0543041830096627,755,2,0,0.004377415702583168,0.0006052338406801692,0.000596107337623069,0.019795453988101428,0.08573026286077862,-0.07343251739083176,0.07343251739083176,0.03911094743332439,0.14904979332697973
handkerchief,135,2.25,4.25,"[-0.6523910748796665, 0.5743182533165689, 0.017853812494407983]",2.039018486000714,747,2,0,0.0033709505827310845,0.0004682974298421953,0.0004552571362859229,0.01946061704584509,0.07298078195392751,-0.060387907191125,0.060387907191125,0.03596306356756792,0.17804378535678198
handkerchief,136,2.2666666666666666,4.266666666666667,"[-0.5362635333021426, 0.6012122444043523, 0.19522669015711547]",2.049376212991774,747,2,0,0.0026106753978650697,0.0003150339065850316,0.00030445874426149295,0.019212657895539633,0.060050972787649017,-0.04561651109196089,0.04561651109196089,0.03436934255145529,0.2198579361088614
handkerchief,137,2.283333333333333,4.283333333333333,"[-0.4201359917246188, 0.6281062354921356, 0.37259956781982295]",1.9903016699972795,725,2,0,0.002094236717015415,0.000239197024700796,0.00023786408411778306,0.019030299709009876,0.04956207197730732,-0.030986320850979274,0.030986320850979274,0.03464480156289459,0.2765962929707831
handkerchief,138,2.3,4.3,"[-0.304008450147095, 0.655000226579919, 0.5499724454825304]",1.9535337989946129,706,2,0,0.0018687864262993902,0.0002724450787205611,0.00027120822550219276,0.01891103750913515,0.039960941913032684,-0.013527017442961494,0.013527017442961494,0.03552023151041766,0.3181249647666984
handkerchief,139,2.316666666666667,4.316666666666666,"[-0.18788090856957107, 0.6818942176677023, 0.7273453231452379]",1.9387739530066028,694,2,0,0.001823533760757269,0.0002635148117530607,0.00026294379983393543,0.018835391926928038,0.030303643762363584,-0.00271515993252727,0.00271515993252727,0.029814096487055304,0.273343961758536
handkerchief,140,2.3333333333333335,4.333333333333333,"[-0.07175336699204726, 0.7087882087554858, 0.9047182008079454]",2.013181575006456,737,2,0,0.001964991525668152,0.0003248837950215763,0.0003243809762836501,0.018807540627940024,0.026092873220360042,0.008487465894652973,-0.008487465894652973,0.023769181447774686,0.21767417789064883
handkerchief,141,2.35,4.35,"[0.044374174585476656, 0.735682199843269, 1.0820910784706528]",1.9790857470070478,711,2,0,0.0021422388866255628,0.0003352495305773499,0.0003336676855388804,0.018808183233952606,0.025113851821821256,0.01063484165744465,-0.01063484165744465,0.021789432292525803,0.18507766095525005
handkerchief,142,2.3666666666666667,4.366666666666666,"[0.16050171616300046, 0.7625761909310524, 1.2594639561333603]",1.9641936859989073,696,2,0,0.002409040711868546,0.0003454052098045454,0.00034464235195684245,0.018811284862412066,0.02813607767315055,0.016008109514579004,-0.016008109514579004,0.021819393062693128,0.1699598577369962
handkerchief,143,2.3833333333333333,4.383333333333334,"[0.27662925774052427, 0.7894701820188358, 1.4368368337960677]",1.9764790199988056,704,2,0,0.0027067472974417334,0.00040708216439987166,0.00040695640079586415,0.018802710918538766,0.031252693056795317,0.01786239513439123,-0.01786239513439123,0.024193616810814857,0.1675767204738528
handkerchief,144,2.4,4.4,"[0.39275679931804797, 0.8163641731066191, 1.6142097114587755]",1.9601222960045561,687,2,0,0.003007849961667161,0.0004534093859578249,0.0004532679847006724,0.018793733096321402,0.036455106041504565,0.018066159853525672,-0.018066159853525672,0.030037041728290786,0.18521627438288804
handkerchief,145,2.4166666666666665,4.416666666666667,"[0.4102008101925578, 0.8920151604007966, 1.4844830839036853]",2.0411368779896293,734,2,0,0.0039193573344013695,0.0005259031585790551,0.0005258819314646608,0.019051951405448492,0.06907868462967555,0.054690442364052495,-0.054690442364052495,0.03696840291055806,0.2052038563232694
handkerchief,146,2.433333333333333,4.433333333333334,"[0.4276448210670675, 0.9676661476949743, 1.354756456348595]",2.071952225000132,736,2,0,0.004866551553439706,0.00065302570867062,0.0006530006422123469,0.01934113402834205,0.07221119871155514,0.056831653142300174,-0.056831653142300174,0.03997932837043802,0.17021341550624497
handkerchief,147,2.45,4.45,"[0.44508883194157733, 1.043317134989152, 1.2250298287935049]",2.006261103990255,712,2,0,0.005978491150528187,0.0008042156383342259,0.0008039807718499979,0.01970009183829318,0.08027873719387726,0.06671637582530887,-0.06671637582530887,0.04028412853972622,0.1380722565635487
handkerchief,148,2.466666666666667,4.466666666666667,"[0.46253284281608714, 1.1189681222833294, 1.0953032012384147]",2.106128482002532,755,2,0,0.007050390530663403,0.0008786539448803539,0.0008779432387049193,0.020079248151932485,0.08204244819199911,0.06431396280811297,-0.06431396280811297,0.04690627018383014,0.1308573033796305
handkerchief,149,2.4833333333333334,4.483333333333333,"[0.47997685369059695, 1.194619109577507, 0.9655765736833246]",2.015594611002598,738,2,0,0.008282022143152403,0.001047097021621749,0.0010447257557523828,0.02053931880335354,0.09038690194628576,0.07389789674934,-0.07389789674934,0.04802134399250445,0.11358038958222642
handkerchief,150,2.5,4.5,"[0.4974208645651067, 1.2702700968716845, 0.8358499461282344]",2.0526682900090236,743,2,0,0.009592891945737557,0.0012502772146550803,0.001245367001766622,0.021042615400110196,0.09599877386135558,0.07865218815510923,-0.07865218815510923,0.05114296606251223,0.10296512168111831
handkerchief,151,2.5166666666666666,4.516666666666667,"[0.5148648754396165, 1.345921084165862, 0.7061233185731441]",1.9827721460023895,717,2,0,0.010754963849345047,0.001306773938218896,0.0013018873535031242,0.021498425340313664,0.09003532574112792,0.0697243142164494,-0.0697243142164494,0.05379843122091924,0.09350331918384766
handkerchief,152,2.533333333333333,4.533333333333333,"[0.5323088863141263, 1.4215720714600395, 0.576396691018054]",1.9849220670002978,713,2,0,0.01188475911063243,0.0014775972341986802,0.0014631293706673849,0.02192042879422309,0.09019582760098704,0.06778771567724301,-0.06778771567724301,0.05660018402518155,0.08773986299614918
handkerchief,153,2.55,4.55,"[0.5497528971886361, 1.497223058754217, 0.4466700634629639]",1.9464716899965424,676,2,0,0.012983735633224112,0.001562054500222164,0.001540182698563663,0.02230895259904688,0.08885110379246407,0.0659385913555009,-0.0659385913555009,0.056977414624553115,0.07992390647386984
handkerchief,154,2.566666666666667,4.566666666666666,"[0.5671969080631458, 1.5728740460483948, 0.31694343590787377]",1.9809242129995255,702,2,0,0.01403636406929244,0.001705069169175675,0.0016624508776353379,0.022652243434555526,0.08947056295011828,0.06315770616409974,-0.06315770616409974,0.06095004217508609,0.07825893392737064
handkerchief,155,2.5833333333333335,4.583333333333333,"[0.5846409189376557, 1.6485250333425723, 0.18721680835278343]",1.9762427609966835,700,2,0,0.01507214620718906,0.0017975688930191181,0.0017434981540271626,0.022959255137388362,0.09061005554303996,0.06214692827379721,-0.06214692827379721,0.06363288409330972,0.07557516305750593
handkerchief,156,2.6,4.6,"[0.6020849298121654, 1.7241760206367498, 0.057490180797693205]",1.9794466550083598,701,2,0,0.015800710304939437,0.0018999359353108387,0.001850935562397203,0.02306170122748071,0.08279821431421616,0.04371384586502259,-0.04371384586502259,0.06867786049464045,0.07596172674888102
handkerchief,157,2.6166666666666667,4.616666666666666,"[0.42924742966365126, 1.4746712269494242, 0.02671042269292088]",2.0180590789968846,727,2,0,0.009933242534163129,0.001313525184713884,0.0012678082402813862,0.019760845027245417,0.37531764329775547,-0.35204806624657853,0.35204806624657853,0.1031520517580402,0.17329224641072694
handkerchief,158,2.6333333333333333,4.633333333333334,"[0.25640992951513714, 1.2251664332620984, -0.004069335411851442]",1.9782397200033301,698,2,0,0.006572634949922088,0.0009635301994796141,0.0009189754381417394,0.018580854658823052,0.2215882456372529,-0.20163645505446245,0.20163645505446245,0.07474818956124053,0.18982883692196922
handkerchief,159,2.65,4.65,"[0.08357242936662301, 0.9756616395747728, -0.03484909351662377]",1.9847005119954702,705,2,0,0.0042848954755359825,0.0006572781536612319,0.000617118505130504,0.01820750589456041,0.14642310994320545,-0.13726436846316634,0.13726436846316634,0.04115649140626629,0.16025503606446412
handkerchief,160,2.6666666666666665,4.666666666666667,"[-0.08926507078189116, 0.7261568458874471, -0.06562885162139609]",1.9737540960049955,698,2,0,0.002741607901950454,0.0004197880188973557,0.00039085129401647626,0.018214874198996433,0.11649223471539007,-0.09259725441513171,0.09259725441513171,0.0565395040395103,0.34542734964831
handkerchief,161,2.683333333333333,4.683333333333334,"[-0.26210257093040534, 0.4766520522001214, -0.09640860972616842]",2.0275596080027753,715,2,0,0.002726976963781941,0.00030917378066624794,0.0003091050235544449,0.018520144625268565,0.1201987128665352,-0.0008778562901107928,0.0008778562901107928,0.11987435884994407,0.7501073844571052
handkerchief,162,2.7,4.7,"[-0.4349400710789194, 0.22714725851279582, -0.12718836783094073]",2.0454589019936975,716,2,0,0.004357893755707167,0.0005454972127764015,0.0005452537361664772,0.019146281955430826,0.13090628075399585,0.09785500751551356,-0.09785500751551356,0.068784055732619,0.42355147962675743
handkerchief,163,2.716666666666667,4.716666666666667,"[-0.6077775712274337, -0.022357535174529986, -0.15796812593571308]",2.054756563011324,753,2,0,0.006416617884263118,0.00081789930638919,0.0008175367059617805,0.0200227615087123,0.1321268744835677,0.12352344771335706,-0.12352344771335706,0.03864952276842044,0.14794912917720213
handkerchief,164,2.7333333333333334,4.733333333333333,"[-0.7806150713759478, -0.2718623288618556, -0.18874788404048537]",2.0951958730001934,710,3,0,0.00835904442337256,0.0010206300384687328,0.001019829593182193,0.021073286908812022,0.12466165564406667,0.11654559234656656,-0.11654559234656656,0.03876525647494998,0.10073232673970962
handkerchief,165,2.75,4.75,"[-0.9534525715244618, -0.5213671225491814, -0.21952764214525772]",2.0509504829969956,698,3,0,0.010070156456015852,0.0011864893720199589,0.0011845161666311885,0.02233170741237314,0.12452628447720925,0.1026667219585975,-0.1026667219585975,0.06420641476106713,0.12810543156681795
handkerchief,166,2.7666666666666666,4.766666666666667,"[-1.126290071672976, -0.770871916236507, -0.25030740025003007]",2.1725528899987694,778,3,0,0.011693565199655346,0.0013908742021479232,0.0013858258973115426,0.023801979079121863,0.1514901984240465,0.09740452461836961,-0.09740452461836961,0.10766972530924877,0.1784359850585758
handkerchief,167,2.783333333333333,4.783333333333333,"[-1.29912757182149, -1.0203767099238326, -0.28108715835480236]",2.186106713998015,792,3,0,0.013557272482923544,0.0014652869930391306,0.0014570241755992583,0.025538769022157078,0.20235612153670535,0.11182243699609187,-0.11182243699609187,0.15663206641702004,0.2237115939123188
handkerchief,168,2.8,4.8,"[-1.4719650719700041, -1.2698815036111584, -0.3118669164595747]",2.4947894689976238,948,3,0,0.015552842386801383,0.0015859850176521348,0.0015713570401750226,0.02730370110955296,0.20677707714716329,0.11973419423267039,-0.11973419423267039,0.15739719894662688,0.19379977925027933
handkerchief,169,2.816666666666667,4.816666666666666,"[-1.377183081496782, -1.2375572572056495, -0.24578696297605518]",2.3600442750030197,862,3,0,0.010605801268455724,0.001133092348192222,0.0011046896310821501,0.023701228169163462,0.3343187875238722,-0.29682246710073956,0.29682246710073956,0.12703531458315068,0.19996479513919233
handkerchief,170,2.8333333333333335,4.833333333333333,"[-1.28240109102356, -1.2052330108001406, -0.17970700949253568]",2.484597912989557,943,3,0,0.00787534309523865,0.0009745283609282283,0.0009541605266051473,0.02186126033321306,0.2100612272292523,-0.16382749039302447,0.16382749039302447,0.1132957653374498,0.24034703606090926
handkerchief,171,2.85,4.85,"[-1.1876191005503378, -1.1729087643946317, -0.11362705600901618]",2.5904862800089177,1006,3,0,0.006535572541014746,0.0009858670348759087,0.0009568643471745558,0.020895770794374716,0.1449447415521173,-0.08038623325343426,0.08038623325343426,0.10987383147524674,0.2811191176736632
handkerchief,172,2.8666666666666667,4.866666666666666,"[-1.0928371100771157, -1.1405845179891227, -0.047547102525496654]",2.7352682080090744,1093,3,0,0.00625260947244954,0.0010657393714999894,0.0010546804123222682,0.020451024608427095,0.10437425427681361,-0.016977784113912375,0.016977784113912375,0.10073011190704827,0.26931468651196305
handkerchief,173,2.8833333333333333,4.883333333333334,"[-0.9980551196038936, -1.1082602715836138, 0.018532850958022873]",2.9195110160071636,1213,3,0,0.005804928734444381,0.0009043614377168855,0.000897757270682368,0.02003868387121859,0.0744655342668239,-0.02686084428030951,0.02686084428030951,0.06691969073620121,0.19243145654724492
handkerchief,174,2.9,4.9,"[-0.9032731291306715, -1.075936025178105, 0.08461280444154234]",2.9237741569959326,1214,3,0,0.005452671264660409,0.0007837708266379232,0.0007828635654090343,0.019745504630405336,0.06952106288009281,-0.021135448187038323,0.021135448187038323,0.06418947792188417,0.19651800322437502
handkerchief,175,2.9166666666666665,4.916666666666667,"[-0.8084911386574494, -1.043611778772596, 0.15069275792506187]",2.9987341780069983,1221,3,0,0.0051321242401945796,0.0007919630086899501,0.0007901546622352359,0.01946771122534851,0.05812865629683313,-0.019232821467949773,0.019232821467949773,0.053217914345642145,0.1730419576677759
handkerchief,176,2.933333333333333,4.933333333333334,"[-0.7137091481842273, -1.0112875323670871, 0.2167727114085814]",3.023842037000577,1248,3,0,0.004879670747847086,0.0007350138464408006,0.00073381833948239,0.019214491291061196,0.055851986728490614,-0.015147209540849593,0.015147209540849593,0.05241988768283917,0.17928175720149903
handkerchief,177,2.95,4.95,"[-0.6189271577110051, -0.9789632859615782, 0.28285266489210087]",2.893476333003491,1192,3,0,0.004770963172501029,0.0006922049862651882,0.000691564801080179,0.018983748549739488,0.055789961719296836,-0.006522454520763461,0.006522454520763461,0.05478672783564406,0.191682791663551
handkerchief,178,2.966666666666667,4.966666666666667,"[-0.524145167237783, -0.9466390395560693, 0.34893261837562045]",2.824563157002558,1124,3,0,0.004656050534350779,0.0007150469784229436,0.0007148308893114419,0.018711408128054812,0.05867330561751092,-0.0068947582890149794,0.0068947582890149794,0.05756081328306215,0.20640928010295204
handkerchief,179,2.9833333333333334,4.983333333333333,"[-0.4293631767645609, -0.9143147931505604, 0.4150125718591399]",2.868844386001001,1160,3,0,0.004665197189122814,0.0006811743721887456,0.0006804481082813373,0.018440157570283427,0.0664089751874174,0.0005487992863221006,-0.0005487992863221006,0.06634157660111023,0.23803600603536235
handkerchief,180,3.0,5.0,"[-0.3345811862913388, -0.8819905467450516, 0.4810925253426594]",2.866718552002567,1149,3,0,0.004811629966834402,0.0006193608588431072,0.0006180174328615789,0.018195245690586965,0.07368505744876246,0.00878596666269528,-0.00878596666269528,0.07203754306184249,0.2580735576713237
handkerchief,181,3.0166666666666666,5.016666666666667,"[-0.3964247663584502, -0.9350388598429338, 0.4270188359017022]",2.9173629739962053,1184,3,0,0.005120499669997622,0.000630839397802057,0.0006284041607639378,0.01837169496478083,0.07483666469490062,0.01853218218979321,-0.01853218218979321,0.07028496331661863,0.24406042327638425
handkerchief,182,3.033333333333333,5.033333333333333,"[-0.45826834642556163, -0.9880871729408159, 0.37294514646074495]",2.8946281269891188,1170,3,0,0.0055736678311098,0.0007303141050637139,0.0007262654346249332,0.018541121778609258,0.07201611132596251,0.027190089666730664,-0.027190089666730664,0.06391755262002297,0.20842168144409728
handkerchief,183,3.05,5.05,"[-0.520111926492673, -1.041135486038698, 0.31887145701978775]",3.0348737129970687,1267,3,0,0.006024855894912699,0.0007928679049487012,0.0007859186293604302,0.01867299624261563,0.06750278558816872,0.02707128382817392,-0.02707128382817392,0.059476196042687515,0.17808399308920736
handkerchief,184,3.066666666666667,5.066666666666666,"[-0.5819555065597845, -1.0941837991365804, 0.26479776757883056]",3.0830572440027026,1299,3,0,0.006483321247966156,0.0008912019770857005,0.0008813323790499355,0.018778258593151246,0.07491201979726743,0.027507921183207423,-0.027507921183207423,0.06716991028602243,0.1860816809211117
