resolution,diagonal,family,field,curvature_inv_m,structure_sha256,current_positions_sha256,float32_positions_sha256,total_energy_j,reference_total_energy_j,total_relative_error,minimum_area_ratio,membrane_to_bending_ratio,reference_quadrature_error,membrane_energy_j,reference_membrane_energy_j,membrane_normalized_error,membrane_force_norm_n,membrane_float32_normalized_energy_difference,bending_energy_j,reference_bending_energy_j,bending_normalized_error,bending_force_norm_n,bending_float32_normalized_energy_difference
8,forward,graph,dome,0.2,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,cedabc8f717bb4291fff8510a72d5e14233103e3d404cfad74589f8d74af4873,a2bdb289fe230e4fe8fe1e1921cf505e3288822f81e36c0d8011868474dc7c52,0.12306232996790442,0.12444769206795359,0.01113208350455145,1.0001562377948756,37888.38735223093,2.7879484435341585e-15,0.12305908203125071,0.12444444444444425,1.385362413193536e-06,11.075247117723546,3.590628655514294e-12,3.247936653709406e-06,3.2476235093333368e-06,3.757732512829593e-06,0.00022719992143605634,7.140930745279232e-09
8,forward,graph,saddle,0.2,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,d8c59db56d5796db52030f28ec4058013f6bb4311b115715974e9d4124d19ae8,2e748a1117ea0d102f693bc011337359f83ca9701db43b40c29249bcd11052c2,0.1230623299679044,0.12444769206795359,0.011132083504551674,1.0001562377948756,37888.3873522309,2.7879484435341585e-15,0.12305908203125068,0.12444444444444425,1.3853624131935638e-06,10.929702507919492,6.7898808658872766e-12,3.2479366537094076e-06,3.2476235093333368e-06,3.757732512849922e-06,0.00022727886371875326,6.253513901372312e-09
8,forward,isometric,cylinder_000,0.2,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,75b945f8af0fa05edc521e7f934da6f75d2d2258f64c169ec4fb2da98e03793b,e4425fe1f0a51b62848a47b1ec8356492c21e07ac550d24fa9274cf38c00f143,2.0053027608982225e-06,1.6666666666666669e-06,0.20318165653893333,0.9999739585367825,0.20349503144703646,0.0,3.390700731844036e-07,0.0,3.390700731844036e-10,0.01262055711766448,5.860239767656849e-13,1.6662326877138187e-06,1.6666666666666669e-06,5.207747434177877e-06,0.00016327171356752198,7.26830597254759e-09
8,forward,isometric,cylinder_090,0.2,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,b8dc3110a7893b7d2aaf269c81707f8a6defd7990821f9d445ff0ceab379c33c,07ed8ee41a5f381474ae44682a1e402987e21bf8a5361abcd78ee6119168d931,2.0053027608980933e-06,1.6666666666666669e-06,0.20318165653885584,0.999973958536782,0.2034950314469595,0.0,3.390700731842752e-07,0.0,3.3907007318427525e-10,0.012620557117651665,5.860239768940104e-13,1.666232687713818e-06,1.6666666666666669e-06,5.2077474341855e-06,0.00016327171356752214,7.268305977629788e-09
8,forward,isometric,cylinder_045,0.2,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,47b7bc38f41ce053bf62f0cbc7c9680d1db778a2a7460e09bc80dcb18e98424c,882d7b917378575236f4e9d2c6c6567d41179ff79eb686795a69c153602c90dc,1.7512189492864596e-06,1.6666666666666669e-06,0.050731369571875656,0.9999869792175263,0.05086819367138878,0.0,8.4769284302048e-08,0.0,8.4769284302048e-11,0.006310672589356058,1.0072470454825454e-14,1.6664496649844117e-06,1.6666666666666669e-06,2.6040201870616755e-06,0.0001266148704869869,2.932216948902614e-10
8,forward,isometric,cylinder_135,0.2,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,fac00485d390cc01e55fc390cb0fc9024bb3dde2ba27bdedc9e09c11e24d3376,53eaecc72b476bd347804bcbe0a357c2eed72e5b96e004a1d50ab3654bc3eba9,3.7851815705447765e-06,1.6666666666666669e-06,1.2711089423268656,0.9999869751488465,1.2718843764781438,0.0,2.119083766565626e-06,0.0,2.119083766565626e-09,0.03153437028158221,2.6054197020395945e-13,1.6660978039791502e-06,1.6666666666666669e-06,6.826352250200368e-06,0.00012166480441357422,2.6453931361143873e-10
8,forward,graph,cylinder_000,0.6,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,bd4b5d78a0a6a8800fa04f31e380b81164ed996f6ea3f91eecfec6d6668552b6,c27cc3c1fde0c5614352d82dd759650366902ea645c3a33e5c60c74c60a15932,3.197941370736909,3.2400135104875,0.01298517417115984,1.0007028779812717,236633.03654158564,3.2895497025930635e-15,3.1979278564453155,3.239999999999993,4.2072143554677585e-05,67.82851882845284,1.0486846244717186e-09,1.3514291593360487e-05,1.3510487506764605e-05,4.564903915058694e-05,0.0004579419718265734,9.191715109586971e-08
8,forward,graph,cylinder_090,0.6,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,6a4333b06ec9ce29e4b0865ee6acd9c88bce63b9d6220e4a7f548fe713321184,abddf28ee5a1c27c921e36867edf4337f05478b22e5d8198cb0607c1d9bb8475,3.197941370736909,3.2400135104874996,0.012985174171159705,1.0007028779812717,236633.03654158575,3.4266142735344415e-15,3.1979278564453155,3.2399999999999927,4.2072143554677145e-05,67.82851882845284,1.0486846249158077e-09,1.351429159336048e-05,1.3510487506764605e-05,4.564903915050563e-05,0.00045794197182657317,9.191715109586971e-08
8,forward,graph,cylinder_045,0.6,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,4add849b910bb74d52f722713c451850f1a1980b35a41a17664a4dec2459baf8,ff21ea3eb4a246a592975f2ef0e1eea6a3c9f6e37ba4126131aa908edf2ce575,8.40684012241278,8.370012578354308,0.0043999389145138795,1.0003515007236206,668415.5687931443,2.122290130705201e-15,8.406827545166022,8.369999999999987,3.682754516603559e-05,92.63904389697205,5.200450576836602e-10,1.2577246757350288e-05,1.2578354321311905e-05,1.3290767539407956e-05,0.00034486222919337444,3.214871665185642e-08
8,forward,graph,cylinder_135,0.6,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,11318367095aa6ec0d179aa356b757c6389a3a7962576a43667ec7f014b0e1cd,2f5f59139d77c31a0051e97d43170d45654d75376a1a4149e3c85602a228fb0e,0.2648194156665195,0.2700145795876236,0.019240308908646097,1.0003515007236206,18167.706877886485,8.840664825718887e-15,0.26480484008789157,0.2699999999999985,5.19515991210695e-06,18.76179657556,1.469698857059498e-11,1.4575578627933987e-05,1.4579587625088285e-05,4.8107965851574316e-05,0.00035446766686172374,7.2245070846911966e-09
8,forward,graph,twist,0.6,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,9d78bf92bd8021a556dfb241256e4e3071b42a34ad5dcc8c976e954df4395288,adee6a4be805d11cf39037316bcc17a80d6c9eff91824ead14255fa36723bb2d,10.431543090131822,10.080024548526106,0.0348727862629178,1.0,425161.1840410077,2.8196140307940537e-15,10.431518554687509,10.07999999999998,0.0003515185546875284,90.31129996482544,3.9191604095378807e-10,2.4535444312059697e-05,2.4548526124805685e-05,0.00015698175295185944,0.0002442949639774041,3.2172053107508425e-08
